_link,_link_releases,_link_main,id,name,roles,identifier_scheme,identifier_id,identifier_legalName,address_streetAddress,address_locality,address_region,address_postalCode,address_countryName,contactPoint_name,contactPoint_email,contactPoint_telephone
0.releases.12.parties.5,0.releases.12,0,RW-RRA-SUPLR-26ad73331e1e09eb1db2ce44b5cc5e0cfc9611925b1e3ab6c3a6665253705124,EDUCATION DEVELOPMENT CONSULT Ltd,tenderer,TIN,RW-RRA-SUPLR-26ad73331e1e09eb1db2ce44b5cc5e0cfc9611925b1e3ab6c3a6665253705124,EDUCATION DEVELOPMENT CONSULT Ltd,"Kigali City, Gasabo District, Umuyenzi Plaza 3rd floor KG 5RD",RWA,,3140,Rwanda,CYPRIEN  BUNANI,bunanicyprien01@gmail.com,"783870707, 0788944303"
0.releases.12.parties.6,0.releases.12,0,RW-RRA-SUPLR-74c7da47f15fdeb2d91a0e99bbdff5168ec2deeb48a56da5b7eafdb91084e1de,Pazel Conroy Consulting Ltd,tenderer,TIN,RW-RRA-SUPLR-74c7da47f15fdeb2d91a0e99bbdff5168ec2deeb48a56da5b7eafdb91084e1de,Pazel Conroy Consulting Ltd,"11, Archer Road, 3rd Floor, UNICALO House, Lower Kololo Terrace, Kampala",UGA,,,Uganda,MELODY NIWAMANYA,melodyniwamanya1@gmail.com,256392174707
0.releases.13.parties.0,0.releases.13,0,RW-RRA-PE-a5fb58456874e0d796d1dfa198ecbea2ec2820f77cd9b20a9eaf0387f109e54b,MINISTRY OF ENVIRONMENT,"procuringEntity,buyer",TIN,RW-RRA-PE-a5fb58456874e0d796d1dfa198ecbea2ec2820f77cd9b20a9eaf0387f109e54b,MINISTRY OF ENVIRONMENT,NYARUGENGE DISTRICT,NYARUGENGE DISTRICT,NYARUGENGE DISTRICT,3502,Rwanda,Fidele Bingwa,ps@environment.gov.rw,"0783500544, 0788607500"
0.releases.13.parties.1,0.releases.13,0,RW-RRA-SUPLR-b047f1359ddc652148d5f0ca1e99015ad89ac402da219f5354579ea3d2ee1d84,BUCLINO COMPANY  LTD,tenderer,TIN,RW-RRA-SUPLR-b047f1359ddc652148d5f0ca1e99015ad89ac402da219f5354579ea3d2ee1d84,BUCLINO COMPANY  LTD,Amahoro :,RWA,,,Rwanda,BUCYEYE  LIN,buclinoltd@gmail.com,"0788306968, 0788877028"
0.releases.13.parties.2,0.releases.13,0,RW-RRA-SUPLR-17f9272ba7a7e30115f7e08a074a71903538886f40b41d593bbef07a95a44c71,MUSANZE GRAPHIC COMPANY  LTD,tenderer,TIN,RW-RRA-SUPLR-17f9272ba7a7e30115f7e08a074a71903538886f40b41d593bbef07a95a44c71,MUSANZE GRAPHIC COMPANY  LTD,Musanze,RWA,,201,Rwanda,CYIZA  ALPHONSE,cyizaa77@gmail.com,"0783116991, 0782968666, 0722310290"
0.releases.13.parties.3,0.releases.13,0,RW-RRA-SUPLR-cc8075e02c8e2d354014b42058901927383f4ed61e1c74e9d4d64a62d1f10ad7,KAKANDE CERAMICS  LTD,tenderer,TIN,RW-RRA-SUPLR-cc8075e02c8e2d354014b42058901927383f4ed61e1c74e9d4d64a62d1f10ad7,KAKANDE CERAMICS  LTD,KIGALI,RWA,,5677,Rwanda,MUTIJIMA Eric,kakande888@gmail.com,"0788748532, 0788451975"
0.releases.13.parties.4,0.releases.13,0,RW-RRA-SUPLR-b997313b7dd307e016de51e37286b7682553abada2141f44d889855df65cc224,GRASSLAND PROPERTY CONSULTANCY Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-b997313b7dd307e016de51e37286b7682553abada2141f44d889855df65cc224,GRASSLAND PROPERTY CONSULTANCY Ltd,Kicuiro,RWA,,,Rwanda,MUCYO  David,czmucyo@gmail.com,"788250872, 0788716231"
0.releases.13.parties.5,0.releases.13,0,RW-RRA-SUPLR-e897b0e26cb0382ca8e9140cb3f5b990343ac7e0cf36267f0adbebfd040a6722,CORRECT SERVICE COMPANY Ltd,tenderer,TIN,RW-RRA-SUPLR-e897b0e26cb0382ca8e9140cb3f5b990343ac7e0cf36267f0adbebfd040a6722,CORRECT SERVICE COMPANY Ltd,Kigali - Nyarugenge,RWA,,611-Kigali,Rwanda,MURAGIJEMARIYA Delphine,muragijemariyadelphine8@gmail.com,781986299
0.releases.13.parties.6,0.releases.13,0,RW-RRA-SUPLR-fe0484ac7d512b6dc94bd11f53ce7b4a35962c9fcf26eedcb3552c4430695a06,GEMA ENGINEERING SERVICES COMPANY Ltd,tenderer,TIN,RW-RRA-SUPLR-fe0484ac7d512b6dc94bd11f53ce7b4a35962c9fcf26eedcb3552c4430695a06,GEMA ENGINEERING SERVICES COMPANY Ltd,RULINDO/CYINZUZI/REMERA,RWA,,,Rwanda,MUNYAZIKWIYE  Ignace,gemaengineeringservices@gmail.com,"788774687, 728530454"
0.releases.13.parties.7,0.releases.13,0,RW-RRA-SUPLR-8108123050f2468fb264f0d469fba39ebcaeca03b050f2f6bdaa67645a90d833,NSHI 187 TACKLES Ltd,tenderer,TIN,RW-RRA-SUPLR-8108123050f2468fb264f0d469fba39ebcaeca03b050f2f6bdaa67645a90d833,NSHI 187 TACKLES Ltd,KIGALI CITY,RWA,,,Rwanda,NSHIZIRUNGU  Oreste,nshioreste@gmail.com,781966397
0.releases.13.parties.8,0.releases.13,0,RW-RRA-SUPLR-7865ba7265605244e35a6052ae5af4c861af06461e868c0f7e07e2f51be22358,JM MUGAMBIRA SERVICES Ltd,tenderer,TIN,RW-RRA-SUPLR-7865ba7265605244e35a6052ae5af4c861af06461e868c0f7e07e2f51be22358,JM MUGAMBIRA SERVICES Ltd,"Nyarugenge District, Nyarugenge Sector",RWA,,,Rwanda,MUGAMBIRA  Jean Muyango,paulmuyango82@gmail.com,"0788526201, 0731534513"
0.releases.13.parties.9,0.releases.13,0,RW-RRA-SUPLR-c8eea58df2adf0e53e74b09aa8921d6cf5e16aad3d540608a885ada0e7651517,MAX SERVICES TECHNOLOGY Ltd,tenderer,TIN,RW-RRA-SUPLR-c8eea58df2adf0e53e74b09aa8921d6cf5e16aad3d540608a885ada0e7651517,MAX SERVICES TECHNOLOGY Ltd,KIGALI CITY,RWA,,,Rwanda,NSHIMYUMUREMYI  Schadrack,maxservicestech@gmail.com,722222290
0.releases.13.parties.10,0.releases.13,0,RW-RRA-SUPLR-6d764c763f8f94fb95c6892b5b792e2f035c3d992dfab3ac420bcd14afcf0ae7,NKOTETA COMPANY Limited,tenderer,TIN,RW-RRA-SUPLR-6d764c763f8f94fb95c6892b5b792e2f035c3d992dfab3ac420bcd14afcf0ae7,NKOTETA COMPANY Limited,Muhima/Nyarugenge,RWA,,,Rwanda,IRADUKUNDA  Vanith,nkotetagroupltd@gmail.com,780688331
0.releases.13.parties.11,0.releases.13,0,RW-RRA-SUPLR-9a68778c279bbba425c04270eadc7cbf2ceafb9470679a5b0db4c7718d45406b,AZ PROPERTIES Ltd,tenderer,TIN,RW-RRA-SUPLR-9a68778c279bbba425c04270eadc7cbf2ceafb9470679a5b0db4c7718d45406b,AZ PROPERTIES Ltd,"Nyamirambo, Nyarugenge, Kigali",RWA,,,Rwanda,NIYIBARUTA  Jules,officialniyibaruta@gmail.com,784800296
0.releases.13.parties.12,0.releases.13,0,RW-RRA-SUPLR-1deead8ec035b7a3bfd7657a6bcf08d77243eb3e747b2dfe50412cd676308ac0,APEX BUSINESS CENTER Ltd,tenderer,TIN,RW-RRA-SUPLR-1deead8ec035b7a3bfd7657a6bcf08d77243eb3e747b2dfe50412cd676308ac0,APEX BUSINESS CENTER Ltd,Rwanda,RWA,,,Rwanda,NYUMBAYIRE  Augustin,apexbusinesscenterltd@gmail.com,"789897585, 0792832814"
0.releases.14.parties.0,0.releases.14,0,RW-RRA-PE-c68494d4b3c22ae34dc29732722bf0708663fe6b1c3619c64f1856c2098e8982,NYAMAGABE DISTRICT,"procuringEntity,buyer",TIN,RW-RRA-PE-c68494d4b3c22ae34dc29732722bf0708663fe6b1c3619c64f1856c2098e8982,NYAMAGABE DISTRICT,GIKONGORO,GIKONGORO,GIKONGORO,36,Rwanda,NDAYAMBAJE Aime Joel,naimejol4@gmail.com,"0788699344, 0788699344, 0788699344"
0.releases.14.parties.1,0.releases.14,0,RW-RRA-SUPLR-f99228bff6a8991783d05193962a88d8dc231db2a39d201db5b14e5819f83f27,COCOFPA  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-f99228bff6a8991783d05193962a88d8dc231db2a39d201db5b14e5819f83f27,COCOFPA  LTD,NYAMAGABE,RWA,,,Rwanda,RUTAYISIRE WELLARS,cocofpa@gmail.com,"0788446324, 0725401044"
0.releases.14.parties.2,0.releases.14,0,RW-RRA-SUPLR-1b98c467e4a887e11a23f80da725c3ae9b0c6bb933ebb49b2a3c37607f8b1a35,BIGIRA GENERAL SUPPLIES Ltd,tenderer,TIN,RW-RRA-SUPLR-1b98c467e4a887e11a23f80da725c3ae9b0c6bb933ebb49b2a3c37607f8b1a35,BIGIRA GENERAL SUPPLIES Ltd,kacyiru,RWA,,,Rwanda,BIGIRA  Gilbert,stega.bgs@gmail.com,0788435555
0.releases.14.parties.3,0.releases.14,0,RW-RRA-SUPLR-8f4022b6b7508df72d31a722af6b32146e0aee655b65ab16f3933f43d0b2d97a,WIDE MEGA TECH Ltd,tenderer,TIN,RW-RRA-SUPLR-8f4022b6b7508df72d31a722af6b32146e0aee655b65ab16f3933f43d0b2d97a,WIDE MEGA TECH Ltd,NYARUGENGE,RWA,,,Rwanda,HABINEZA  Epaphrodite,widetechltd5@gmail.com,785290595
0.releases.14.parties.4,0.releases.14,0,RW-RRA-SUPLR-17eede32b17270243f73650307cedb8929cb6bd9a998e3bdb7cf7955295280a5,CAFEM COMPANY Ltd,tenderer,TIN,RW-RRA-SUPLR-17eede32b17270243f73650307cedb8929cb6bd9a998e3bdb7cf7955295280a5,CAFEM COMPANY Ltd,HUYE-RUSATIRA,RWA,,,Rwanda,BYIRINGIRO  JEAN MARIE VIANNEY,jmvbyiringiro1@gmail.com,796177738
0.releases.15.parties.0,0.releases.15,0,RW-RRA-PE-1cd8bb52110f32d8dd333eef549443c03a8bd94c1b47c6ed3c9054474eb57cf5,RWANDA FORENSIC INSTITUTE (RFI),"procuringEntity,buyer",TIN,RW-RRA-PE-1cd8bb52110f32d8dd333eef549443c03a8bd94c1b47c6ed3c9054474eb57cf5,RWANDA FORENSIC INSTITUTE (RFI),Kacyiru,Kacyiru,Kacyiru,979,Rwanda,Lt Col. (Rtd) Dr. Charles KARANGWA,info@rfi.gov.rw,"0788382735, 0788382735, 0788382735"
0.releases.15.parties.1,0.releases.15,0,RW-RRA-SUPLR-4f0e5918fe784050ad1c5bd547785cb6393012174c5ca497beeff8d96e429201,CLUB HOUSE LA PALISSE  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-4f0e5918fe784050ad1c5bd547785cb6393012174c5ca497beeff8d96e429201,CLUB HOUSE LA PALISSE  LTD,kigali-Rwanda,RWA,,2387,Rwanda,MUKEZANGABO AUGUSTIN,daflapalissehotels2@gmail.com,"0788305505, 0788385505, 0788306111"
0.releases.15.parties.2,0.releases.15,0,RW-RRA-SUPLR-f85ac784a31ad1d2f7c18761cc9975cac16c58b734829dc63988a4d1f33d9d2c,CERCLESPORTIFDEKIGALI,"supplier,tenderer",TIN,RW-RRA-SUPLR-f85ac784a31ad1d2f7c18761cc9975cac16c58b734829dc63988a4d1f33d9d2c,CERCLESPORTIFDEKIGALI,NYARUGENGE,RWA,,,Rwanda,RUSANGANWA BAYIRO ADOLPHE,cerclesportifdekigali@gmail.com,0788664569
0.releases.15.parties.3,0.releases.15,0,RW-RRA-SUPLR-806acec851e66447f870de11254b7f1eb9ac5a9a1f7a694ecf4dfaf3896eca47,LE SANITAS  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-806acec851e66447f870de11254b7f1eb9ac5a9a1f7a694ecf4dfaf3896eca47,LE SANITAS  LTD,Niboye Kicukiro,RWA,,,Rwanda,RURANGWA  MARIE,rurangwamarie@gmail.com,0788304270
0.releases.15.parties.4,0.releases.15,0,RW-RRA-SUPLR-84ba34cceaba83121115d9cace59fbb49dbd2e1a678344d8db8c4b20faf36e9b,SILENT HILL (R)  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-84ba34cceaba83121115d9cace59fbb49dbd2e1a678344d8db8c4b20faf36e9b,SILENT HILL (R)  LTD,"kayonza ,mukarange, eastern province",RWA,,112 rwamagana,Rwanda,NKURUNZIZA  Jean De Dieu,silenthillhotel@yahoo.com,"0788498967, 0788498967, 0788498967"
0.releases.15.parties.5,0.releases.15,0,RW-RRA-SUPLR-904b07df1692046b82787e3633399cf5856e99314dada3fc88141e61e098d3c3,NYARUTARAMA SPORTS TRUST CLUB  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-904b07df1692046b82787e3633399cf5856e99314dada3fc88141e61e098d3c3,NYARUTARAMA SPORTS TRUST CLUB  LTD,NYARUTARAMA :,RWA,,6487 KIGALI,Rwanda,Tresor Egide GATETE,info.nsportsclub@gmail.com,"255119947, 0788306402"
0.releases.15.parties.6,0.releases.15,0,RW-RRA-SUPLR-989969058ad299a4897d65768164aa08ff9abbbe7da3000013a5cd99d69c2712,CHRIS COMPANY  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-989969058ad299a4897d65768164aa08ff9abbbe7da3000013a5cd99d69c2712,CHRIS COMPANY  LTD,kigali,RWA,,329 KIGALI,Rwanda,NIYOYIZERA  Andre,chrishotel2018@yahoo.com,"0788824398, 0788471201, 0785872805"
0.releases.15.parties.7,0.releases.15,0,RW-RRA-SUPLR-69c1713b3f3b15879fc26ca55b956d9f7835381ec9f0bdbec5c4e1e4bcf05b4a,SAINTE FAMILLE HOTELS Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-69c1713b3f3b15879fc26ca55b956d9f7835381ec9f0bdbec5c4e1e4bcf05b4a,SAINTE FAMILLE HOTELS Ltd,Nyarugenge,RWA,,442,Rwanda,KAMBANDA Antoine,saintefamillehotels@gmail.com,"0784180076, 0781205332, 0788566411"
0.releases.15.parties.8,0.releases.15,0,RW-RRA-SUPLR-0ab338c65e26b4ffc1022df0c5d6fb9173560b7247feb397e4fdcc912ac8e939,URBAN PARK SUITES LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-0ab338c65e26b4ffc1022df0c5d6fb9173560b7247feb397e4fdcc912ac8e939,URBAN PARK SUITES LTD,"KG 218 St, Gisimenti Remera, Gasabo, Kigali",RWA,,,Rwanda,MUNEZERO Esperance,ceo@urbanparksuites.com,"0788301405, 0784164755"
0.releases.15.parties.9,0.releases.15,0,RW-RRA-SUPLR-7bf687cdbb79fdc66fee03fc721287f90cb9708a3d5b45dae2bc379b74332854,BODYMAX FITNESS Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-7bf687cdbb79fdc66fee03fc721287f90cb9708a3d5b45dae2bc379b74332854,BODYMAX FITNESS Ltd,Kicukiro - Kanombe - Giporoso - Hilltop Hotel,RWA,,,Rwanda,NIYONSENGA KARIM FAITH,info.bodymaxfit@gmail.com,"788358041, 788531112, 788531112"
0.releases.15.parties.10,0.releases.15,0,RW-RRA-SUPLR-d97ed6b35bd9a89ce8c7c9e5996c0c0dbab086aec6824b11114e66e2bf75e11a,FITNESSPOINT Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-d97ed6b35bd9a89ce8c7c9e5996c0c0dbab086aec6824b11114e66e2bf75e11a,FITNESSPOINT Ltd,KG 623 st,RWA,,,Rwanda,MUVUNYI  Grinner Olivier,ole@brandeinvest.no,"781349137, 788733536, 787503234"
0.releases.15.parties.11,0.releases.15,0,RW-RRA-SUPLR-25c26a4aea4ec241976d9f6f6e9c25f3d8c26eea85320b00747ec0be8b003f37,PHF Ltd,tenderer,TIN,RW-RRA-SUPLR-25c26a4aea4ec241976d9f6f6e9c25f3d8c26eea85320b00747ec0be8b003f37,PHF Ltd,KICUKIRO,RWA,,,Rwanda,NIYINTUNZE Jean Paul,phfltd8@gmail.com,"788691011, 780491202"
0.releases.15.parties.12,0.releases.15,0,RW-RRA-SUPLR-068b3526f76168c27ba705f68610bf0229aac44e3d133233ce39eec2c7d62ae6,TEIRRA ANJALI BUSINESS COMPANY Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-068b3526f76168c27ba705f68610bf0229aac44e3d133233ce39eec2c7d62ae6,TEIRRA ANJALI BUSINESS COMPANY Ltd,NYARUGENGE,RWA,,1823,Rwanda,MUKUNDABANTU  Gilbert,gmukundabantu@gmail.com,783500182
0.releases.15.parties.13,0.releases.15,0,RW-RRA-SUPLR-43ad774fc88145b8268b9682a35a89eb0fc0122f7f0f621a0a4be8b04654e4fc,GYMAX Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-43ad774fc88145b8268b9682a35a89eb0fc0122f7f0f621a0a4be8b04654e4fc,GYMAX Ltd,Kigali,RWA,,,Rwanda,B.MUTANGANA  Michel,gymexclub1@gmail.com,"0788300897, 0739140753"
0.releases.15.parties.14,0.releases.15,0,RW-RRA-SUPLR-cd026e3313c767e5df539c94cab91a1b7a3d641a438d503519802d69f4bc5fa8,PRO FITNESS CLUB Limited,"supplier,tenderer",TIN,RW-RRA-SUPLR-cd026e3313c767e5df539c94cab91a1b7a3d641a438d503519802d69f4bc5fa8,PRO FITNESS CLUB Limited,Gasabo,RWA,,,Rwanda,NSHIMIYIMANA  Jean d'Amour,clubprofitness422@gmail.com,788632564
0.releases.15.parties.15,0.releases.15,0,RW-RRA-SUPLR-0cb9b5b32e9a8673161a0a8de0c7aaeb80f864b240b5c6a8aa65695df338d826,KT FITNESS CENTER Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-0cb9b5b32e9a8673161a0a8de0c7aaeb80f864b240b5c6a8aa65695df338d826,KT FITNESS CENTER Ltd,KISIMENTI-GASABO DISTRICT/KIGALI RWANDA,RWA,,,Rwanda,KABAHIZI  Théoneste,ktfitness03@gmail.com,788301329
0.releases.16.parties.0,0.releases.16,0,RW-RRA-PE-7933d508c1cf32fc57421260c04a92306c28049e586e34b9e3032e5244a46007,RWANDA INFORMATION SOCIETY AUTHORITY (RISA),"procuringEntity,buyer",TIN,RW-RRA-PE-7933d508c1cf32fc57421260c04a92306c28049e586e34b9e3032e5244a46007,RWANDA INFORMATION SOCIETY AUTHORITY (RISA),"RWANDA INFORMATION SOCIETY AUTHORITY (RISA); Telecom House,8 KG 7 Ave, Kacyiru. Boulevard de l'Umuganda","RWANDA INFORMATION SOCIETY AUTHORITY (RISA); Telecom House,8 KG 7 Ave, Kacyiru. Boulevard de l'Umuganda","RWANDA INFORMATION SOCIETY AUTHORITY (RISA); Telecom House,8 KG 7 Ave, Kacyiru. Boulevard de l'Umuganda",66033,Rwanda,Francine UWANYIRIGIRA,Francine.uwanyirigira@risa.gov.rw,0788642036
0.releases.16.parties.1,0.releases.16,0,RW-RRA-SUPLR-8e98ad1215846ea24c46f4dd5bcb60a1aa384a92acbee44abfeeb661ec913797,RINDIRO BUSINESS COMPANY Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-8e98ad1215846ea24c46f4dd5bcb60a1aa384a92acbee44abfeeb661ec913797,RINDIRO BUSINESS COMPANY Ltd,kigali nyarugenge muhima,RWA,,4745 kigali,Rwanda,NDUNGUTSE  Aliavan,aliandungu1@yahoo.fr,788471364
0.releases.16.parties.2,0.releases.16,0,RW-RRA-SUPLR-1695ab5c4e1775633668d2a0a7bbdbba86dc53d9e1a16f2befabf45dbfafb432,INUMA TECHNOLOGY Ltd,tenderer,TIN,RW-RRA-SUPLR-1695ab5c4e1775633668d2a0a7bbdbba86dc53d9e1a16f2befabf45dbfafb432,INUMA TECHNOLOGY Ltd,KN 2 ST Rubangura House(Underground Floor-Door 108),RWA,,+250,Rwanda,Karemera Jeannette MUHIMPUNDU,inumatechnology@gmail.com,"0782752705, 0780867765, 0785680255"
0.releases.17.parties.0,0.releases.17,0,RW-RRA-PE-1cd8bb52110f32d8dd333eef549443c03a8bd94c1b47c6ed3c9054474eb57cf5,RWANDA FORENSIC INSTITUTE (RFI),"procuringEntity,buyer",TIN,RW-RRA-PE-1cd8bb52110f32d8dd333eef549443c03a8bd94c1b47c6ed3c9054474eb57cf5,RWANDA FORENSIC INSTITUTE (RFI),Kacyiru,Kacyiru,Kacyiru,979,Rwanda,Lt Col. (Rtd) Dr. Charles KARANGWA,info@rfi.gov.rw,"0788382735, 0788382735, 0788382735"
0.releases.17.parties.1,0.releases.17,0,RW-RRA-SUPLR-4f0e5918fe784050ad1c5bd547785cb6393012174c5ca497beeff8d96e429201,CLUB HOUSE LA PALISSE  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-4f0e5918fe784050ad1c5bd547785cb6393012174c5ca497beeff8d96e429201,CLUB HOUSE LA PALISSE  LTD,kigali-Rwanda,RWA,,2387,Rwanda,MUKEZANGABO AUGUSTIN,daflapalissehotels2@gmail.com,"0788305505, 0788385505, 0788306111"
0.releases.17.parties.2,0.releases.17,0,RW-RRA-SUPLR-f85ac784a31ad1d2f7c18761cc9975cac16c58b734829dc63988a4d1f33d9d2c,CERCLESPORTIFDEKIGALI,"supplier,tenderer",TIN,RW-RRA-SUPLR-f85ac784a31ad1d2f7c18761cc9975cac16c58b734829dc63988a4d1f33d9d2c,CERCLESPORTIFDEKIGALI,NYARUGENGE,RWA,,,Rwanda,RUSANGANWA BAYIRO ADOLPHE,cerclesportifdekigali@gmail.com,0788664569
0.releases.17.parties.3,0.releases.17,0,RW-RRA-SUPLR-806acec851e66447f870de11254b7f1eb9ac5a9a1f7a694ecf4dfaf3896eca47,LE SANITAS  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-806acec851e66447f870de11254b7f1eb9ac5a9a1f7a694ecf4dfaf3896eca47,LE SANITAS  LTD,Niboye Kicukiro,RWA,,,Rwanda,RURANGWA  MARIE,rurangwamarie@gmail.com,0788304270
0.releases.17.parties.4,0.releases.17,0,RW-RRA-SUPLR-84ba34cceaba83121115d9cace59fbb49dbd2e1a678344d8db8c4b20faf36e9b,SILENT HILL (R)  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-84ba34cceaba83121115d9cace59fbb49dbd2e1a678344d8db8c4b20faf36e9b,SILENT HILL (R)  LTD,"kayonza ,mukarange, eastern province",RWA,,112 rwamagana,Rwanda,NKURUNZIZA  Jean De Dieu,silenthillhotel@yahoo.com,"0788498967, 0788498967, 0788498967"
0.releases.17.parties.5,0.releases.17,0,RW-RRA-SUPLR-904b07df1692046b82787e3633399cf5856e99314dada3fc88141e61e098d3c3,NYARUTARAMA SPORTS TRUST CLUB  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-904b07df1692046b82787e3633399cf5856e99314dada3fc88141e61e098d3c3,NYARUTARAMA SPORTS TRUST CLUB  LTD,NYARUTARAMA :,RWA,,6487 KIGALI,Rwanda,Tresor Egide GATETE,info.nsportsclub@gmail.com,"255119947, 0788306402"
0.releases.17.parties.6,0.releases.17,0,RW-RRA-SUPLR-989969058ad299a4897d65768164aa08ff9abbbe7da3000013a5cd99d69c2712,CHRIS COMPANY  LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-989969058ad299a4897d65768164aa08ff9abbbe7da3000013a5cd99d69c2712,CHRIS COMPANY  LTD,kigali,RWA,,329 KIGALI,Rwanda,NIYOYIZERA  Andre,chrishotel2018@yahoo.com,"0788824398, 0788471201, 0785872805"
0.releases.17.parties.7,0.releases.17,0,RW-RRA-SUPLR-69c1713b3f3b15879fc26ca55b956d9f7835381ec9f0bdbec5c4e1e4bcf05b4a,SAINTE FAMILLE HOTELS Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-69c1713b3f3b15879fc26ca55b956d9f7835381ec9f0bdbec5c4e1e4bcf05b4a,SAINTE FAMILLE HOTELS Ltd,Nyarugenge,RWA,,442,Rwanda,KAMBANDA Antoine,saintefamillehotels@gmail.com,"0784180076, 0781205332, 0788566411"
0.releases.17.parties.8,0.releases.17,0,RW-RRA-SUPLR-0ab338c65e26b4ffc1022df0c5d6fb9173560b7247feb397e4fdcc912ac8e939,URBAN PARK SUITES LTD,"supplier,tenderer",TIN,RW-RRA-SUPLR-0ab338c65e26b4ffc1022df0c5d6fb9173560b7247feb397e4fdcc912ac8e939,URBAN PARK SUITES LTD,"KG 218 St, Gisimenti Remera, Gasabo, Kigali",RWA,,,Rwanda,MUNEZERO Esperance,ceo@urbanparksuites.com,"0788301405, 0784164755"
0.releases.17.parties.9,0.releases.17,0,RW-RRA-SUPLR-7bf687cdbb79fdc66fee03fc721287f90cb9708a3d5b45dae2bc379b74332854,BODYMAX FITNESS Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-7bf687cdbb79fdc66fee03fc721287f90cb9708a3d5b45dae2bc379b74332854,BODYMAX FITNESS Ltd,Kicukiro - Kanombe - Giporoso - Hilltop Hotel,RWA,,,Rwanda,NIYONSENGA KARIM FAITH,info.bodymaxfit@gmail.com,"788358041, 788531112, 788531112"
0.releases.17.parties.10,0.releases.17,0,RW-RRA-SUPLR-d97ed6b35bd9a89ce8c7c9e5996c0c0dbab086aec6824b11114e66e2bf75e11a,FITNESSPOINT Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-d97ed6b35bd9a89ce8c7c9e5996c0c0dbab086aec6824b11114e66e2bf75e11a,FITNESSPOINT Ltd,KG 623 st,RWA,,,Rwanda,MUVUNYI  Grinner Olivier,ole@brandeinvest.no,"781349137, 788733536, 787503234"
0.releases.17.parties.11,0.releases.17,0,RW-RRA-SUPLR-25c26a4aea4ec241976d9f6f6e9c25f3d8c26eea85320b00747ec0be8b003f37,PHF Ltd,tenderer,TIN,RW-RRA-SUPLR-25c26a4aea4ec241976d9f6f6e9c25f3d8c26eea85320b00747ec0be8b003f37,PHF Ltd,KICUKIRO,RWA,,,Rwanda,NIYINTUNZE Jean Paul,phfltd8@gmail.com,"788691011, 780491202"
0.releases.17.parties.12,0.releases.17,0,RW-RRA-SUPLR-068b3526f76168c27ba705f68610bf0229aac44e3d133233ce39eec2c7d62ae6,TEIRRA ANJALI BUSINESS COMPANY Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-068b3526f76168c27ba705f68610bf0229aac44e3d133233ce39eec2c7d62ae6,TEIRRA ANJALI BUSINESS COMPANY Ltd,NYARUGENGE,RWA,,1823,Rwanda,MUKUNDABANTU  Gilbert,gmukundabantu@gmail.com,783500182
0.releases.17.parties.13,0.releases.17,0,RW-RRA-SUPLR-43ad774fc88145b8268b9682a35a89eb0fc0122f7f0f621a0a4be8b04654e4fc,GYMAX Ltd,"supplier,tenderer",TIN,RW-RRA-SUPLR-43ad774fc88145b8268b9682a35a89eb0fc0122f7f0f621a0a4be8b04654e4fc,GYMAX Ltd,Kigali,RWA,,,Rwanda,B.MUTANGANA  Michel,gymexclub1@gmail.com,"0788300897, 0739140753"
0.releases.17.parties.14,0.releases.17,0,RW-RRA-SUPLR-cd026e3313c767e5df539c94cab91a1b7a3d641a438d503519802d69f4bc5fa8,PRO FITNESS CLUB Limited,"supplier,tenderer",TIN,RW-RRA-SUPLR-cd026e3313c767e5df539c94cab91a1b7a3d641a438d503519802d69f4bc5fa8,PRO FITNESS CLUB Limited,Gasabo,RWA,,,Rwanda,NSHIMIYIMANA  Jean d'Amour,clubprofitness422@gmail.com,788632564
